route,time_s,mean_abs_H_squared_db,los
site_00_route_00,1.208,-71.5651658699317,0
site_00_route_00,1.21,-71.56307489416685,0
site_00_route_00,1.212,-71.56378025263234,0
site_00_route_00,1.214,-71.56912905949983,0
site_00_route_00,1.216,-69.534230952685,0
site_00_route_00,1.218,-69.53523664078544,0
site_00_route_00,1.22,-69.535358331492,0
site_00_route_00,1.222,-71.57667992110986,0
site_00_route_00,1.224,-71.5640403169653,0
site_00_route_00,1.226,-71.55622529700572,0
site_00_route_00,1.228,-71.54668815405839,0
site_00_route_00,1.23,-71.54654359695255,0
site_00_route_00,1.232,-71.55347793820502,0
site_00_route_00,1.234,-71.56709344841398,0
site_00_route_00,1.236,-71.58397014905398,0
site_00_route_00,1.238,-71.59712350235812,0
site_00_route_00,1.24,-71.60263723194848,0
site_00_route_00,1.242,-71.5969829077304,0
site_00_route_00,1.244,-71.58105605271703,0
site_00_route_00,1.246,-71.59627632499853,0
site_00_route_00,1.248,-71.58030974048391,0
site_00_route_00,1.25,-71.56726183768077,0
site_00_route_00,1.252,-71.56163444229466,0
site_00_route_00,1.254,-71.56410770682852,0
site_00_route_00,1.256,-71.57324121746225,0
site_00_route_00,1.258,-71.58622636144476,0
site_00_route_00,1.26,-71.59553302427547,0
site_00_route_00,1.262,-71.59828347440201,0
site_00_route_00,1.264,-71.59303055013558,0
site_00_route_00,1.266,-71.58182961768999,0
site_00_route_00,1.268,-71.56712766271656,0
site_00_route_00,1.27,-71.55463084063865,0
site_00_route_00,1.272,-71.5488759049696,0
site_00_route_00,1.274,-74.23949430619585,0
site_00_route_00,1.276,-74.25372264480626,0
site_00_route_00,1.278,-74.27279452488567,0
site_00_route_00,1.28,-71.58799027488905,0
site_00_route_00,1.282,-71.59678590177589,0
site_00_route_00,1.284,-71.57204726685676,0
site_00_route_00,1.286,-71.57266179365367,0
site_00_route_00,1.288,-71.56675331794823,0
site_00_route_00,1.29,-71.558085437569,0
site_00_route_00,1.292,-71.472806066352,0
site_00_route_00,1.294,-71.51018003412753,0
site_00_route_00,1.296,-71.5233972849081,0
site_00_route_00,1.298,-71.50779795039689,0
site_00_route_00,1.3,-71.46539769467672,0
site_00_route_00,1.302,-71.4037964497851,0
site_00_route_00,1.304,-71.33509101351693,0
site_00_route_00,1.306,-71.27529143747078,0
site_00_route_00,1.308,-71.23683962065056,0
site_00_route_00,1.31,-71.22939386821366,0
site_00_route_00,1.312,-71.25433739689338,0
site_00_route_00,1.314,-71.30802245699999,0
site_00_route_00,1.316,-71.37892728925196,0
site_00_route_00,1.318,-71.46298520729155,0
site_00_route_00,1.32,-71.51694360746035,0
site_00_route_00,1.322,-71.5400700842946,0
site_00_route_00,1.324,-71.41134814825199,0
site_00_route_00,1.326,-71.3472619441198,0
site_00_route_00,1.328,-71.26356170644924,0
site_00_route_00,1.33,-71.00397619026126,0
site_00_route_00,1.332,-73.23647749561096,0
site_00_route_00,1.334,-73.2072026530062,0
site_00_route_00,1.336,-73.22773946004136,0
site_00_route_00,1.338,-73.29099524182995,0
site_00_route_00,1.34,-73.41075048218205,0
site_00_route_00,1.342,-73.51193512133686,0
site_00_route_00,1.344,-70.69422638550628,0
site_00_route_00,1.346,-70.74313467571412,0
site_00_route_00,1.348,-70.76407264026432,0
site_00_route_00,1.35,-70.75443789526189,0
site_00_route_00,1.352,-70.71788215365869,0
site_00_route_00,1.354,-70.66245621544876,0
site_00_route_00,1.356,-70.53220327532672,0
site_00_route_00,1.358,-70.47469069819995,0
site_00_route_00,1.36,-70.43286625082705,0
site_00_route_00,1.362,-70.4133237966773,0
site_00_route_00,1.364,-70.41922546794419,0
site_00_route_00,1.366,-70.45057951693265,0
site_00_route_00,1.368,-70.5027048937882,0
site_00_route_00,1.37,-70.56710112171506,0
site_00_route_00,1.372,-70.63171729082333,0
site_00_route_00,1.374,-70.68251612527197,0
site_00_route_00,1.376,-70.70735718756825,0
site_00_route_00,1.378,-70.69882635380691,0
site_00_route_00,1.38,-70.6871033068556,0
site_00_route_00,1.382,-70.61980827938504,0
site_00_route_00,1.384,-70.54204639605906,0
site_00_route_00,1.386,-70.4722588250158,0
site_00_route_00,1.388,-70.42605561502978,0
site_00_route_00,1.39,-70.41359324384533,0
site_00_route_00,1.392,-70.43733968634193,0
site_00_route_00,1.394,-70.49123246852244,0
site_00_route_00,1.396,-72.79063387575492,0
site_00_route_00,1.398,-72.88076532665399,0
site_00_route_00,1.4,-72.95026260346336,0
site_00_route_00,1.402,-72.94242558404751,0
site_00_route_00,1.404,-73.12175523524591,0
site_00_route_00,1.406,-73.09780347508489,0
site_00_route_00,1.408,-70.75480786516053,0
site_00_route_00,1.41,-70.70923595975448,0
site_00_route_00,1.412,-70.65765330412202,0
site_00_route_00,1.414,-70.61032287157269,0
site_00_route_00,1.416,-70.57211659228645,0
site_00_route_00,1.418,-70.55975236885436,0
site_00_route_00,1.42,-70.56926416441215,0
site_00_route_00,1.422,-70.5966041799009,0
site_00_route_00,1.424,-70.6355874880491,0
site_00_route_00,1.426,-70.68037321256023,0
site_00_route_00,1.428,-70.72367860826417,0
site_00_route_00,1.43,-70.75557485192556,0
site_00_route_00,1.432,-70.77318699116628,0
site_00_route_00,1.434,-70.76782133482995,0
site_00_route_00,1.436,-70.73845202650317,0
site_00_route_00,1.438,-70.69219605492205,0
site_00_route_00,1.44,-70.64038942276424,0
site_00_route_00,1.442,-70.59497295158283,0
site_00_route_00,1.444,-70.56505102663048,0
site_00_route_00,1.446,-70.5572136957221,0
site_00_route_00,1.448,-70.56588395197625,0
site_00_route_00,1.45,-70.7670938439262,0
site_00_route_00,1.452,-70.75265634405103,0
site_00_route_00,1.454,-70.7488476544785,0
site_00_route_00,1.456,-70.75626367812019,0
site_00_route_00,1.458,-73.17221403149667,0
site_00_route_00,1.46,-73.1987559800252,0
site_00_route_00,1.462,-73.21802832479077,0
site_00_route_00,1.464,-73.23334082439797,0
site_00_route_00,1.466,-73.23719490960582,0
site_00_route_00,1.468,-73.22783360097145,0
site_00_route_00,1.47,-73.20636083763021,0
site_00_route_00,1.472,-70.77258171499946,0
site_00_route_00,1.474,-70.751087649502,0
site_00_route_00,1.476,-70.73061065145338,0
site_00_route_00,1.478,-70.7169407405476,0
site_00_route_00,1.48,-70.71534114568782,0
site_00_route_00,1.482,-70.72818749199071,0
site_00_route_00,1.484,-70.75281248192773,0
site_00_route_00,1.486,-70.78198296394207,0
site_00_route_00,1.488,-70.8068920163383,0
site_00_route_00,1.49,-70.82083809928267,0
site_00_route_00,1.492,-70.82144754406409,0
site_00_route_00,1.494,-70.81008157949091,0
site_00_route_00,1.496,-70.79014592414397,0
site_00_route_00,1.498,-70.76458886181739,0
site_00_route_00,1.5,-70.73686574391436,0
site_00_route_00,1.502,-70.71144809133408,0
site_00_route_00,1.504,-70.69783694087475,0
site_00_route_00,1.506,-70.69402065681035,0
site_00_route_00,1.508,-70.70633382647823,0
site_00_route_00,1.51,-70.73241619777619,0
site_00_route_00,1.512,-73.17742458126648,0
site_00_route_00,1.514,-73.21598697527807,0
site_00_route_00,1.516,-73.23978354416153,0
site_00_route_00,1.518,-73.247024829337,0
site_00_route_00,1.52,-73.23613357028692,0
site_00_route_00,1.522,-73.20754415920624,0
site_00_route_00,1.524,-73.16717843564044,0
site_00_route_00,1.526,-73.12384323874552,0
site_00_route_00,1.528,-73.08679144112935,0
site_00_route_00,1.53,-73.0640282149277,0
site_00_route_00,1.532,-73.0605370216005,0
site_00_route_00,1.534,-73.07851438141375,0
site_00_route_00,1.536,-70.70927895606371,0
site_00_route_00,1.538,-70.74733037872494,0
site_00_route_00,1.54,-70.78527793512613,0
site_00_route_00,1.542,-70.81332335771802,0
site_00_route_00,1.544,-70.82546247036498,0
site_00_route_00,1.546,-70.82045143361718,0
site_00_route_00,1.548,-70.80057751004436,0
site_00_route_00,1.55,-70.7697106580897,0
site_00_route_00,1.552,-70.73263661157603,0
site_00_route_00,1.554,-70.69496174164661,0
site_00_route_00,1.556,-70.66406637458564,0
site_00_route_00,1.558,-70.64776722429967,0
site_00_route_00,1.56,-70.65151970039854,0
site_00_route_00,1.562,-70.67597111976585,0
site_00_route_00,1.564,-70.71534705907177,0
site_00_route_00,1.566,-70.75914325689803,0
site_00_route_00,1.568,-70.79544803529276,0
site_00_route_00,1.57,-70.81550848747848,0
site_00_route_00,1.572,-70.81544857125384,0
site_00_route_00,1.574,-70.79625548777423,0
site_00_route_00,1.576,-70.76431302393148,0
site_00_route_00,1.578,-73.12722842042274,0
site_00_route_00,1.58,-73.06594258134415,0
site_00_route_00,1.582,-73.01773203572628,0
site_00_route_00,1.584,-72.99299087891714,0
site_00_route_00,1.586,-72.9970308683877,0
site_00_route_00,1.588,-73.02941624228046,0
site_00_route_00,1.59,-73.0837719767526,0
site_00_route_00,1.592,-73.14842825207097,0
site_00_route_00,1.594,-73.20874075619963,0
site_00_route_00,1.596,-73.2504636859755,0
site_00_route_00,1.598,-73.26276183881025,0
site_00_route_00,1.6,-70.7979201013037,0
site_00_route_00,1.602,-70.76103592825324,0
site_00_route_00,1.604,-70.71214467894626,0
site_00_route_00,1.606,-70.66001074983666,0
site_00_route_00,1.608,-70.6144668173159,0
site_00_route_00,1.61,-70.58544268888188,0
site_00_route_00,1.612,-70.58091940947958,0
site_00_route_00,1.614,-70.60361433510946,0
site_00_route_00,1.616,-70.64928519561595,0
site_00_route_00,1.618,-70.70681549866813,0
site_00_route_00,1.62,-70.7615821843316,0
site_00_route_00,1.622,-70.8000800290319,0
site_00_route_00,1.624,-70.81388639258049,0
site_00_route_00,1.626,-70.80123280761558,0
site_00_route_00,1.628,-70.76566363581297,0
site_00_route_00,1.63,-70.71436902299722,0
site_00_route_00,1.632,-70.65634244253894,0
site_00_route_00,1.634,-70.60237661018844,0
site_00_route_00,1.636,-70.56356887250266,0
site_00_route_00,1.638,-70.54941258236266,0
site_00_route_00,1.64,-72.93997846461464,0
site_00_route_00,1.642,-72.99561968041536,0
site_00_route_00,1.644,-73.07400531349786,0
site_00_route_00,1.646,-73.15255542930409,0
site_00_route_00,1.648,-73.21934027509502,0
site_00_route_00,1.65,-73.25650017512777,0
site_00_route_00,1.652,-73.2540217019684,0
site_00_route_00,1.654,-73.2108386189057,0
site_00_route_00,1.656,-73.1359879849141,0
site_00_route_00,1.658,-73.04592109425853,0
site_00_route_00,1.66,-72.96005717140855,0
site_00_route_00,1.662,-72.8964618635444,0
site_00_route_00,1.664,-70.50328413202236,0
site_00_route_00,1.666,-70.51154845800329,0
site_00_route_00,1.668,-70.55315995847387,0
site_00_route_00,1.67,-70.61905566201729,0
site_00_route_00,1.672,-70.69322531157727,0
site_00_route_00,1.674,-70.75698453313409,0
site_00_route_00,1.676,-70.79446640327087,0
site_00_route_00,1.678,-70.79725326191851,0
site_00_route_00,1.68,-70.76548424419349,0
site_00_route_00,1.682,-70.7065411227212,0
site_00_route_00,1.684,-70.62184004169433,0
site_00_route_00,1.686,-70.54739222013184,0
site_00_route_00,1.688,-70.48803405596453,0
site_00_route_00,1.69,-70.45730067232714,0
site_00_route_00,1.692,-70.4637652970908,0
site_00_route_00,1.694,-70.50788820358103,0
site_00_route_00,1.696,-70.5807139325555,0
site_00_route_00,1.698,-70.66499202157071,0
site_00_route_00,1.7,-70.73989478680274,0
site_00_route_00,1.702,-73.23925496042793,0
site_00_route_00,1.704,-73.2502302308866,0
site_00_route_00,1.706,-73.20942762697302,0
site_00_route_00,1.708,-73.127738368827,0
site_00_route_00,1.71,-73.02335631054326,0
site_00_route_00,1.712,-72.91544927270931,0
site_00_route_00,1.714,-72.83000282965389,0
site_00_route_00,1.716,-72.78518157539722,0
site_00_route_00,1.718,-72.78964049654265,0
site_00_route_00,1.72,-72.84258390751242,0
site_00_route_00,1.722,-72.93369602778631,0
site_00_route_00,1.724,-73.04393648939579,0
site_00_route_00,1.726,-73.14920211614381,0
site_00_route_00,1.728,-70.77246387311872,0
site_00_route_00,1.73,-70.7877663431552,0
site_00_route_00,1.732,-70.76041074942529,0
site_00_route_00,1.734,-70.69802102557833,0
site_00_route_00,1.736,-70.61416844205777,0
site_00_route_00,1.738,-70.52597466239045,0
site_00_route_00,1.74,-70.45054743430927,0
site_00_route_00,1.742,-70.40296148903698,0
site_00_route_00,1.744,-70.39443427872611,0
site_00_route_00,1.746,-70.42856421899151,0
site_00_route_00,1.748,-70.49928490946994,0
site_00_route_00,1.75,-70.59151259194324,0
site_00_route_00,1.752,-70.68304170592225,0
site_00_route_00,1.754,-70.75128768868063,0
site_00_route_00,1.756,-70.7790674052784,0
site_00_route_00,1.758,-70.76080256621381,0
site_00_route_00,1.76,-70.70191608478596,0
site_00_route_00,1.762,-70.61657353069867,0
site_00_route_00,1.764,-70.53397786084405,0
site_00_route_00,1.766,-70.45183374522611,0
site_00_route_00,1.768,-70.39763226105855,0
site_00_route_00,1.77,-70.38405602269535,0
site_00_route_00,1.772,-72.77574120263071,0
site_00_route_00,1.774,-72.87391163943641,0
site_00_route_00,1.776,-72.9976435855009,0
site_00_route_00,1.778,-73.126396051368,0
site_00_route_00,1.78,-73.2293935811322,0
site_00_route_00,1.782,-73.28122339183149,0
site_00_route_00,1.784,-73.26783599242553,0
site_00_route_00,1.786,-73.19228771096893,0
site_00_route_00,1.788,-73.07426692253442,0
site_00_route_00,1.79,-72.94151182213675,0
site_00_route_00,1.792,-70.45201729312697,0
site_00_route_00,1.794,-70.38992152806267,0
site_00_route_00,1.796,-70.36789739103897,0
site_00_route_00,1.798,-70.39154264621347,0
site_00_route_00,1.8,-70.45766973581087,0
site_00_route_00,1.802,-70.55262799615983,0
site_00_route_00,1.804,-70.6546456439217,0
site_00_route_00,1.806,-70.73844635508857,0
site_00_route_00,1.808,-70.78359788882022,0
site_00_route_00,1.81,-70.77962821793322,0
site_00_route_00,1.812,-70.7281606780119,0
site_00_route_00,1.814,-70.64288919966053,0
site_00_route_00,1.816,-70.5420776855822,0
site_00_route_00,1.818,-70.44549429793504,0
site_00_route_00,1.82,-70.3719732876447,0
site_00_route_00,1.822,-70.33559208064545,0
site_00_route_00,1.824,-70.34522066943596,0
site_00_route_00,1.826,-70.39862543223703,0
site_00_route_00,1.828,-70.49004174745873,0
site_00_route_00,1.83,-70.59794519864126,0
site_00_route_00,1.832,-73.15112309558751,0
site_00_route_00,1.834,-73.23897325351598,0
site_00_route_00,1.836,-73.26315645798519,0
site_00_route_00,1.838,-73.2157132044877,0
site_00_route_00,1.84,-73.10845681192141,0
site_00_route_00,1.842,-72.96686167872524,0
site_00_route_00,1.844,-72.82326650880162,0
site_00_route_00,1.846,-72.70777261841204,0
site_00_route_00,1.848,-72.64545427310865,0
site_00_route_00,1.85,-72.64783842180478,0
site_00_route_00,1.852,-72.71562113026958,0
site_00_route_00,1.854,-72.83722367872967,0
site_00_route_00,1.856,-70.56844706691011,0
site_00_route_00,1.858,-70.68387731455859,0
site_00_route_00,1.86,-70.76645131892914,0
site_00_route_00,1.862,-70.7941492203945,0
site_00_route_00,1.864,-70.65817003113337,0
site_00_route_00,1.866,-70.60056843629911,0
site_00_route_00,1.868,-70.49209882928733,0
site_00_route_00,1.87,-70.41501788702925,0
site_00_route_00,1.872,-70.33912142765709,0
site_00_route_00,1.874,-70.27561707364855,0
site_00_route_00,1.876,-70.23856423027722,0
site_00_route_00,1.878,-70.24133780354938,0
site_00_route_00,1.88,-70.2918284054279,0
site_00_route_00,1.882,-70.38674537525503,0
site_00_route_00,1.884,-70.50999296863654,0
site_00_route_00,1.886,-70.63256271142586,0
site_00_route_00,1.888,-70.7194067464074,0
site_00_route_00,1.89,-70.74127951791196,0
site_00_route_00,1.892,-73.1393175210004,0
site_00_route_00,1.894,-72.97759869623194,0
site_00_route_00,1.896,-72.76859931024543,0
site_00_route_00,1.898,-72.56318674644393,0
site_00_route_00,1.9,-72.4153111388499,0
site_00_route_00,1.902,-72.36129528134397,0
site_00_route_00,1.904,-72.41612311229485,0
site_00_route_00,1.906,-72.57237120694835,0
site_00_route_00,1.908,-72.80055870492086,0
site_00_route_00,1.91,-73.04562294229284,0
site_00_route_00,1.912,-73.23828619272038,0
site_00_route_00,1.914,-73.31749705055975,0
site_00_route_00,1.916,-73.25597198187171,0
site_00_route_00,1.918,-73.07524243667275,0
site_00_route_00,1.92,-70.44528123764904,0
site_00_route_00,1.922,-70.26512631744312,0
site_00_route_00,1.924,-70.13102492790307,0
site_00_route_00,1.926,-70.06704658302579,0
site_00_route_00,1.928,-70.08153103788678,0
site_00_route_00,1.93,-70.16792910886993,0
site_00_route_00,1.932,-70.30599397510865,0
site_00_route_00,1.934,-70.46131113001381,0
site_00_route_00,1.936,-70.59801223443189,0
site_00_route_00,1.938,-70.68246480279407,0
site_00_route_00,1.94,-70.69587107517734,0
site_00_route_00,1.942,-73.0841350305455,0
site_00_route_00,1.944,-72.94585311289678,0
site_00_route_00,1.946,-72.7798158675273,0
site_00_route_00,1.948,-72.61968226353743,0
site_00_route_00,1.95,-72.4911290990384,0
site_00_route_00,1.952,-72.4103867239028,0
site_00_route_00,1.954,-72.38767178680222,0
site_00_route_00,1.956,-72.43028528757488,0
site_00_route_00,1.958,-72.53184933042152,0
site_00_route_00,1.96,-72.68562372278483,0
site_00_route_00,1.962,-72.85622680112664,0
site_00_route_00,1.964,-73.00958372473643,0
site_00_route_00,1.966,-73.11054427341207,0
site_00_route_00,1.968,-73.12659850649317,0
site_00_route_00,1.97,-73.04158717986067,0
site_00_route_00,1.972,-72.81979849158547,0
site_00_route_00,1.974,-72.61091592826232,0
site_00_route_00,1.976,-72.43762979265219,0
site_00_route_00,1.978,-72.33325736156533,0
site_00_route_00,1.98,-72.9003724333307,0
site_00_route_00,1.982,-72.91139725310492,0
site_00_route_00,1.984,-72.92201794907339,0
site_00_route_00,1.986,-72.93433436267883,0
site_00_route_00,1.988,-72.93717252995319,0
site_00_route_00,1.99,-72.93421372599467,0
site_00_route_00,1.992,-72.9222716416932,0
site_00_route_00,1.994,-72.90115643868765,0
site_00_route_00,1.996,-72.87135792670486,0
site_00_route_00,1.998,-72.85463428024192,0
site_00_route_00,2.0,-72.85197685310837,0
site_00_route_00,2.002,-72.86177300420123,0
site_00_route_00,2.004,-72.88002961343133,0
site_00_route_00,2.006,-72.89900793134409,0
site_00_route_00,2.008,-72.9120068024973,0
site_00_route_00,2.01,-72.91935420873278,0
site_00_route_00,2.012,-72.91444403162016,0
site_00_route_00,2.014,-72.89695051196303,0
